ECG_peaks,mean_rr_interval,handGSR_peaks,handGSR_mean_peak_interval,handGSR_mean_peak_diff,handGSR_has_peaks,footGSR_peaks,footGSR_mean_peak_interval,footGSR_mean_peak_diff,footGSR_has_peaks,RESP_mean_rr,EMG_rms,HR_mean,HR_std,HR_rmssd,HR_min,HR_max,Stress_Binary,Drive,Window_Start
77,0.7809847198641766,11,5.670967741935484,1.1232999999999984,1,8,7.778801843317972,0.5907142857142861,1,0.9203629032258065,1.802049,75.68064516129033,5.6389726446395105,1.2600510864966032,64.0,87.0,stressed,drive09,15810
74,0.8104286345558993,9,5.612903225806452,1.1437499999999978,1,7,7.526881720430107,0.5776666666666662,1,0.8666345690900337,1.22913,73.50322580645161,6.048414910330314,1.5212877667692761,54.0,84.0,stressed,drive09,16275
70,0.8583450210378681,5,7.645161290322581,1.0522499999999972,1,4,10.172043010752688,0.6976666666666654,1,1.1464019851116625,0.76656,68.83225806451613,7.344944297208906,1.6236280123529863,49.0,84.0,stressed,drive09,16740
68,0.8907077515647569,4,18.752688172043012,1.6583333333333303,1,5,14.096774193548388,0.7615000000000018,1,1.0391705069124424,0.416757,68.23870967741935,9.680987155944493,1.8021037819460337,49.0,109.0,stressed,drive09,17205
74,0.8121961997348653,5,12.129032258064516,1.147999999999998,1,9,6.919354838709677,0.41237500000000016,1,0.8807429130009775,1.809537,74.79569892473118,11.462570354643853,2.138125895874529,53.0,109.0,stressed,drive09,17670
77,0.7809847198641765,5,12.564516129032256,0.6504999999999994,1,7,8.849462365591398,0.3574999999999997,1,1.097968936678614,2.761157,75.86236559139785,8.488599742405873,1.7101608583592187,53.0,109.0,stressed,drive09,18135
74,0.8121961997348653,5,10.951612903225806,0.8339999999999983,1,6,8.709677419354838,0.3238000000000004,1,1.086021505376344,2.478643,73.90430107526882,3.9946850166780314,0.9256539886920412,65.0,88.0,stressed,drive09,18600
72,0.825988187187642,2,15.612903225806452,0.7489999999999986,1,4,7.698924731182795,0.20800000000000218,1,1.5379250217959897,2.328485,72.13333333333334,5.671610746408939,1.560064032248275,63.0,111.0,stressed,drive09,19065
73,0.8270609318996416,4,6.451612903225807,0.523666666666661,1,2,18.903225806451612,0.9740000000000042,1,2.448924731182796,1.964891,74.03225806451613,10.413444177232021,1.9864991031359558,63.0,111.0,stressed,drive09,19530
72,0.8396183552930486,5,8.403225806451612,0.7557499999999944,1,3,17.225806451612904,0.5305000000000024,1,2.11166253101737,1.3151,73.03870967741935,10.401437372321983,1.7101608583592187,62.0,111.0,stressed,drive09,19995
67,0.8963831867057674,3,24.0,0.8389999999999982,1,3,23.387096774193548,0.22549999999999976,1,2.0155728587319244,1.289525,67.87849462365591,6.879396533023318,2.4516860040894324,60.0,91.0,stressed,drive09,20460
67,0.8944281524926686,4,12.580645161290322,0.7819999999999996,1,5,11.03225806451613,0.4537499999999989,1,1.836693548387097,0.762602,68.25483870967741,7.532481864465494,2.8927733721399425,55.0,94.0,stressed,drive09,20925
67,0.8963831867057674,2,3.5483870967741935,1.4819999999999984,1,4,14.258064516129032,0.36066666666666514,1,1.8989247311827957,0.834598,68.02043010752688,6.941740030692391,2.5506705676069585,55.0,96.0,stressed,drive09,21390
66,0.9101736972704715,1,60.0,0.0,0,4,10.043010752688172,0.11366666666666699,1,2.2270967741935483,0.611639,66.88602150537635,5.630553963423261,2.1834587073730094,60.0,96.0,stressed,drive09,21855
67,0.9042033235581624,3,23.67741935483871,0.26449999999999907,1,5,11.806451612903226,0.16550000000000076,1,2.502103786816269,0.630089,67.94086021505376,7.387125338411851,2.428526200155954,60.0,96.0,stressed,drive09,22320
65,0.9173387096774194,1,60.0,0.0,0,4,13.225806451612902,0.270666666666668,1,3.062818336162988,0.633273,66.9268817204301,8.50622971943348,2.7937728694493122,49.0,91.0,stressed,drive09,22785
69,0.8757115749525617,4,6.387096774193548,1.3360000000000003,1,6,9.251612903225807,0.8835999999999998,1,2.069124423963134,0.922351,67.86666666666666,7.78345824310905,2.473106151502295,49.0,101.0,stressed,drive09,23250
74,0.8148475475033142,9,5.346774193548387,0.9496250000000012,1,11,4.258064516129033,0.35970000000000024,1,1.206989247311828,1.765404,73.35806451612903,7.247228948825743,1.8083647288268525,58.0,101.0,stressed,drive09,23715
72,0.8250795093139482,7,8.10752688172043,0.5623333333333336,1,10,5.440860215053764,0.3808888888888899,1,0.9571655208884188,1.777081,73.62795698924731,9.697315509158788,1.6777528669187998,62.0,116.0,stressed,drive09,24180
71,0.8442396313364057,5,8.483870967741934,0.9117499999999947,1,9,5.919354838709677,1.0108750000000004,1,0.812144212523719,1.190329,71.82688172043011,13.442875074787107,2.755169326806553,52.0,116.0,stressed,drive09,24645
70,0.8564749883122955,5,9.870967741935484,2.4517499999999988,1,7,7.989247311827957,0.9728333333333317,1,0.9508196721311474,1.401839,69.89462365591397,11.788625514665895,2.962267190963135,52.0,116.0,stressed,drive09,25110
68,0.8772267693789121,6,8.309677419354838,2.4129999999999994,1,8,6.276497695852534,1.0011428571428582,1,0.9774193548387099,1.186648,67.5741935483871,6.833297716547197,2.4004395004829866,49.0,95.0,stressed,drive09,25575
68,0.8830043331728455,7,8.344086021505376,1.8516666666666655,1,11,5.006451612903226,0.5967999999999999,1,0.7707979626485568,0.695529,67.46989247311828,6.670078991427225,2.1234758353347956,49.0,95.0,stressed,drive09,26040
68,0.8762638420799231,5,10.82258064516129,1.1594999999999982,1,11,4.625806451612903,0.2745999999999994,1,0.9011446409989595,0.699049,69.39677419354838,8.75917892274295,3.1227144494543526,49.0,114.0,stressed,drive09,26505
70,0.8592800374006546,4,9.13978494623656,1.8050000000000004,1,8,7.539170506912441,0.5769999999999994,1,1.1389578163771712,1.184063,70.11397849462365,8.598944563866006,2.9218378986753577,53.0,114.0,stressed,drive09,26970
71,0.8442396313364056,5,11.951612903225806,2.7257500000000006,1,7,7.967741935483869,0.9335000000000014,1,0.838709677419355,1.336473,70.71935483870968,7.758987269917038,1.5935148441935618,53.0,97.0,stressed,drive09,27435
75,0.801220575414124,4,11.419354838709678,0.6033333333333332,1,5,10.983870967741936,0.6547500000000015,1,1.0738351254480287,1.335221,74.42150537634409,7.972585412772295,1.488383436134712,60.0,97.0,stressed,drive09,27900
76,0.7879569892473118,5,12.483870967741936,0.5842500000000003,1,4,16.602150537634408,0.3640000000000004,1,1.3655913978494623,1.266314,76.3021505376344,7.756238952418617,1.2591965247933574,65.0,96.0,stressed,drive09,28365
78,0.7750314201927105,5,13.080645161290324,0.6185000000000007,1,3,11.741935483870968,0.7854999999999982,1,0.9094693028095733,1.976491,76.49247311827958,6.775227434331026,1.2187978689779484,64.0,96.0,stressed,drive09,28830
76,0.7956989247311829,4,17.591397849462364,2.2326666666666672,1,3,26.677419354838708,1.242499999999998,1,1.293189964157706,2.687358,73.93225806451613,5.078388985307336,0.9525898074339899,63.0,84.0,stressed,drive09,29295
71,0.8516129032258066,3,9.161290322580644,2.6195000000000013,1,4,6.064516129032259,0.6080000000000002,1,1.3746898263027294,2.375369,69.70215053763441,4.009464032361531,0.9615873134894927,63.0,80.0,stressed,drive09,29760
71,0.8405529953917051,3,20.161290322580644,2.152999999999999,1,4,13.268817204301074,0.6556666666666665,1,1.3833458364591147,2.105877,71.08387096774193,6.405932907349109,0.9978448250809324,62.0,88.0,stressed,drive09,30225
74,0.8068935041979675,5,6.774193548387096,1.1784999999999988,1,7,7.086021505376344,0.6703333333333344,1,1.0794044665012408,1.722041,74.93548387096774,8.846366670022928,1.805386033461267,62.0,106.0,stressed,drive09,30690
72,0.83507496592458,5,8.016129032258064,0.9894999999999996,1,9,6.338709677419355,0.6021250000000005,1,0.9042498719918076,1.055363,72.85806451612903,8.049261270861468,1.7846975423151532,63.0,106.0,stressed,drive09,31155
71,0.8433179723502304,4,14.838709677419354,1.2089999999999985,1,8,7.115207373271889,0.380285714285714,1,0.9462365591397849,1.468039,72.72365591397849,11.903283163697031,3.00376512922712,54.0,104.0,stressed,drive09,31620
74,0.8060097216084844,6,9.858064516129033,1.4553999999999998,1,7,8.236559139784946,0.9521666666666677,1,1.0955569080949483,2.192642,69.86129032258064,18.349565828024463,4.1038719935049475,15.0,104.0,stressed,drive09,32085
72,0.8232621535665606,7,7.935483870967743,1.9115000000000009,1,9,6.346774193548386,0.8346250000000012,1,1.1419354838709677,1.873483,66.60967741935484,13.794159310329045,2.9584492490316276,15.0,91.0,stressed,drive09,32550
67,0.8914956011730205,5,13.209677419354838,1.5790000000000006,1,8,7.84331797235023,0.5622857142857133,1,1.0709677419354837,0.747837,69.61505376344086,9.524399297927234,2.5462355336644698,52.0,99.0,stressed,drive09,33015
66,0.9171215880893302,2,16.193548387096776,0.9690000000000025,1,5,8.951612903225806,0.29525000000000085,1,1.1040779062690202,0.81422,71.16129032258064,12.645106429549637,3.3691118951921264,52.0,99.0,stressed,drive09,33480
65,0.9243951612903226,1,60.0,0.0,0,4,16.559139784946236,0.37933333333333313,1,1.1975806451612903,0.762545,68.19139784946236,10.255548258822033,2.6526587592457553,58.0,99.0,stressed,drive09,33945
67,0.8934506353861192,3,27.387096774193548,0.14549999999999758,1,5,13.548387096774194,0.5970000000000005,1,1.0882531953743153,0.8324,67.43978494623656,6.754140741652705,2.004838066469812,58.0,100.0,stressed,drive09,34410
70,0.8564749883122956,4,12.473118279569894,0.7553333333333336,1,7,7.247311827956988,0.47533333333333383,1,0.9612903225806453,1.270488,71.07956989247312,7.170737415623634,2.6538758544046543,63.0,100.0,stressed,drive09,34875
68,0.8839672604718345,2,10.32258064516129,1.5950000000000004,1,6,8.258064516129034,0.5009999999999997,1,1.1178660049627793,1.144577,69.26881720430107,7.086925391467032,2.652252936745217,62.0,96.0,stressed,drive09,35340
67,0.8895405669599218,0,60.0,0.0,0,2,6.129032258064516,0.21699999999999964,1,1.3368342085521379,0.529711,75.50537634408602,15.218567928836197,3.546401623890512,62.0,106.0,stressed,drive09,35805
71,0.8414746543778802,2,24.06451612903226,0.5119999999999991,1,3,11.741935483870968,0.6555000000000007,1,1.3323330832708176,3.169558,79.39462365591397,13.388334398895356,3.464256980402118,63.0,106.0,stressed,drive09,36270
71,0.8451612903225808,3,19.225806451612904,0.4894999999999998,1,4,12.645161290322582,0.5083333333333327,1,1.2298387096774193,3.564246,71.51397849462366,6.204604453923316,1.891571014844027,63.0,95.0,stressed,drive09,36735
69,0.8671726755218215,4,15.61290322580645,0.7820000000000008,1,4,15.806451612903224,1.2296666666666674,1,1.2436513383665067,2.940456,69.25483870967741,4.5643079096852714,1.4898291707505849,63.0,94.0,stressed,drive09,37200
69,0.8662239089184062,4,11.161290322580646,1.019000000000001,1,6,10.387096774193548,1.0173999999999999,1,1.1017369727047144,2.87038,68.83763440860216,7.281622381825648,1.9808012861463764,49.0,96.0,stressed,drive09,37665
70,0.8620850864890136,4,14.774193548387096,0.541999999999999,1,7,8.064516129032258,0.28149999999999925,1,0.8368396446937822,2.226565,69.59032258064516,8.991209141790975,2.4087211476791253,49.0,97.0,stressed,drive09,38130
72,0.8359836437982735,4,14.021505376344086,0.7699999999999991,1,8,7.354838709677419,0.33357142857142785,1,0.7827956989247312,2.236304,73.64086021505376,13.119141695626377,2.5937741141058104,58.0,116.0,stressed,drive09,38595
70,0.8648901355773725,3,15.870967741935484,0.6875000000000018,1,6,9.76774193548387,0.414799999999999,1,0.8442396313364053,2.511975,72.89032258064516,14.652931480465284,3.088922532404274,58.0,116.0,stressed,drive09,39060
70,0.8602150537634409,6,6.929032258064515,1.0304000000000015,1,5,9.129032258064516,0.6854999999999987,1,1.0627565982404694,2.837539,73.00860215053764,12.028368402784878,2.7604386478466236,60.0,106.0,stressed,drive09,39525
73,0.8154121863799284,8,7.0691244239631335,1.2932857142857155,1,7,6.129032258064516,1.0816666666666663,1,1.2546328071379549,2.352109,75.21720430107527,9.4486799858176,1.7564275319293046,52.0,106.0,stressed,drive09,39990
73,0.8288530465949822,5,10.709677419354838,1.1410000000000002,1,10,6.21505376344086,0.7894444444444454,1,1.148640101201771,1.252843,71.25376344086021,6.947275464104421,1.4252074802214676,52.0,83.0,stressed,drive09,40455
69,0.8700189753320684,5,12.048387096774192,1.0427499999999987,1,7,8.075268817204302,0.5065000000000005,1,0.8670576735092864,0.869694,69.90215053763441,9.48661171476944,3.048230883276566,52.0,109.0,stressed,drive09,40920
69,0.8709677419354839,6,9.045161290322582,1.1951999999999994,1,7,8.365591397849462,0.6413333333333321,1,0.8801155512758786,1.168028,70.65376344086022,10.081203196023957,3.3587121423416186,53.0,109.0,stressed,drive09,41385
69,0.8738140417457305,6,11.2,1.6013999999999988,1,8,7.990783410138248,0.7517142857142856,1,0.8681214421252372,2.205571,69.04838709677419,8.638051762912644,3.006809637815875,49.0,100.0,stressed,drive09,41850
69,0.8766603415559773,4,12.70967741935484,1.7789999999999992,1,6,8.709677419354838,0.892200000000001,1,0.8442396313364056,2.385407,70.96129032258065,12.30711859971865,3.2301392825565194,49.0,106.0,stressed,drive09,42315
69,0.877609108159393,5,10.096774193548386,1.4705000000000008,1,7,5.967741935483872,0.9271666666666677,1,0.9278033794162827,1.408868,71.78172043010753,11.934619798229532,3.249575611937111,51.0,106.0,stressed,drive09,42780
67,0.8983382209188661,5,10.806451612903226,0.6787500000000003,1,6,9.238709677419354,0.4508000000000004,1,0.9903225806451611,1.246348,69.71397849462366,9.693580531796249,3.466431362939704,61.0,101.0,stressed,drive09,43245
68,0.8801155512758787,6,9.30322580645161,0.6148000000000001,1,7,8.53763440860215,0.22349999999999903,1,0.9613960867265998,2.612009,86.2741935483871,46.839959512635524,8.396331660945915,50.0,232.0,stressed,drive09,43710
71,0.8433179723502303,7,7.290322580645161,0.7354999999999995,1,9,6.612903225806452,0.5088749999999992,1,0.9042183622828784,3.390086,85.31612903225806,48.50581450640311,8.659446082663578,13.0,232.0,stressed,drive09,44175
72,0.8405270331667425,6,7.419354838709678,1.4294000000000002,1,7,6.172043010752688,0.7484999999999996,1,0.9539925965097832,2.745976,68.16451612903226,14.274943422378438,3.765888479330123,13.0,96.0,stressed,drive09,44640
69,0.8662239089184061,5,11.82258064516129,0.8367500000000014,1,5,12.79032258064516,1.16225,1,0.9153225806451613,1.90558,69.42258064516129,8.22237478492141,2.6204051486677957,56.0,100.0,stressed,drive09,45105
67,0.8885630498533725,6,11.212903225806452,0.34400000000000286,1,4,16.64516129032258,0.25733333333333414,1,0.7890148212728857,2.147936,72.6774193548387,25.212584880393027,6.707080589369177,49.0,232.0,stressed,drive09,45570
68,0.8810784785748677,4,7.78494623655914,0.25966666666666915,1,5,11.661290322580646,0.2505000000000005,1,0.7607875994972769,2.098413,78.86881720430108,39.91167662300168,8.723352472749916,49.0,232.0,stressed,drive09,46035
68,0.8830043331728455,1,60.0,0.0,0,5,13.951612903225808,0.16575000000000015,1,0.7870967741935485,1.852832,81.91827956989248,33.570368866864186,6.617083282935513,62.0,232.0,stressed,drive09,46500
69,0.870967741935484,1,60.0,0.0,0,4,13.698924731182798,0.055999999999998586,1,0.8225806451612903,1.857356,75.10322580645162,13.848570064088898,3.433200780550044,63.0,109.0,stressed,drive09,46965
70,0.8574100046750819,2,18.387096774193548,0.0899999999999963,1,4,11.741935483870966,0.08799999999999863,1,0.7759139784946236,1.804024,72.51505376344086,11.789109666023963,3.3213274999131337,63.0,121.0,stressed,drive09,47430
70,0.8574100046750819,2,35.03225806451613,0.14600000000000046,1,3,17.096774193548384,0.23649999999999674,1,0.7513270722743975,1.963037,76.46451612903226,15.957515134944973,3.8768724424998076,62.0,121.0,stressed,drive09,47895
70,0.8546049555867228,1,60.0,0.0,0,2,44.70967741935484,4.653,1,0.858345021037868,2.264842,73.55698924731183,13.992066860238689,3.148290495854271,57.0,114.0,stressed,drive09,48360
73,0.8198924731182795,1,60.0,0.0,0,3,11.35483870967742,1.9179999999999984,1,0.9122983870967741,2.59511,72.97204301075269,9.685887812060777,2.9029883270736625,52.0,107.0,stressed,drive09,48825
73,0.8261648745519713,1,60.0,0.0,0,4,10.774193548387096,0.29799999999999743,1,0.8583450210378681,3.3497,76.45161290322581,11.501955073674335,3.2321381313137527,52.0,107.0,stressed,drive09,49290
70,0.8648901355773725,1,60.0,0.0,0,5,11.419354838709678,0.6892499999999981,1,0.870967741935484,3.63229,86.28924731182796,36.38842413819837,7.549620568028939,61.0,225.0,stressed,drive09,49755
69,0.8709677419354839,2,6.129032258064516,2.4480000000000017,1,5,7.903225806451613,0.7952500000000016,1,0.9624537281861448,2.640971,84.08172043010752,36.59807547157249,7.344659681307934,64.0,225.0,stressed,drive09,50220
69,0.8633776091081593,4,15.67741935483871,1.0850000000000006,1,5,11.96774193548387,0.6877500000000026,1,1.0367855121675156,1.386556,73.61182795698925,10.939072216584389,3.1035241609238526,65.0,106.0,stressed,drive09,50685
72,0.8314402544298047,8,7.861751152073732,0.9207142857142846,1,6,10.709677419354838,1.1140000000000008,1,1.1101643335362141,1.793891,74.71720430107527,9.486074951765833,3.2846644352352086,65.0,106.0,stressed,drive09,51150
78,0.7750314201927104,9,4.403225806451613,1.1416249999999994,1,9,4.387096774193549,0.9051249999999993,1,1.0345622119815667,2.281379,77.8258064516129,8.98288579760767,3.0251902590311444,55.0,107.0,stressed,drive09,51615
76,0.7896774193548388,6,10.619354838709677,1.2915999999999985,1,8,7.9631336405529956,0.7982857142857129,1,0.8241708314402543,1.77425,75.63010752688172,8.863647941290745,2.493479116714189,55.0,107.0,stressed,drive09,52080
69,0.8662239089184061,2,26.838709677419356,3.2619999999999942,1,2,27.29032258064516,2.587999999999999,1,1.139784946236559,0.546548,69.9258064516129,9.486712872424745,1.8089598793214343,46.0,95.0,stressed,drive09,52545
70,0.8611500701262272,4,7.182795698924732,0.1870000000000008,1,4,6.064516129032257,0.4263333333333305,1,1.0752688172043012,1.021837,76.89139784946236,18.767967195987765,3.7788716343438056,46.0,121.0,stressed,drive09,53010
71,0.8368663594470045,7,8.838709677419356,1.0838333333333354,1,9,5.911290322580646,0.6262499999999993,1,0.7264038231780167,1.799031,89.74516129032259,39.749519551107504,7.904366495035284,64.0,232.0,stressed,drive09,53475
70,0.8517999064983637,5,11.693548387096774,1.573000000000002,1,7,8.129032258064516,0.8470000000000013,1,0.7551695616211745,2.804243,84.19247311827957,39.34767208088378,7.523554687416931,63.0,232.0,stressed,drive09,53940
73,0.8261648745519713,4,9.67741935483871,0.2230000000000003,1,6,7.445161290322581,0.25100000000000083,1,0.875300914780934,2.928685,73.26451612903226,10.142051765455584,2.53182116408113,55.0,118.0,stressed,drive09,54405
71,0.8442396313364053,3,24.35483870967742,0.7355000000000012,1,8,5.981566820276497,0.16785714285714262,1,0.8719165085388993,2.094489,71.80752688172043,7.893004069334101,1.9026354166064754,55.0,100.0,stressed,drive09,54870
71,0.8423963133640551,2,24.70967741935484,7.553,1,9,6.89516129032258,1.0559999999999996,1,0.952934955050238,2.801226,72.22365591397849,9.055710464156695,2.3774596350872756,51.0,100.0,stressed,drive09,55335
74,0.8121961997348653,2,10.387096774193548,4.269,1,6,7.341935483870968,1.780399999999998,1,1.4258064516129032,2.663196,72.97741935483872,9.148860073916232,2.4604514450076116,51.0,107.0,stressed,drive09,55800
73,0.8225806451612905,5,5.870967741935484,1.4892499999999989,1,8,8.055299539170509,0.5492857142857134,1,1.272477693891558,1.144692,78.83763440860216,16.010765289537712,3.8286776926320303,56.0,112.0,stressed,drive09,56265
71,0.83963133640553,8,7.2073732718894,1.5477142857142854,1,7,7.483870967741936,0.30883333333333335,1,1.0498533724340176,2.735924,84.36021505376344,19.36675812788138,4.074917368587746,56.0,120.0,stressed,drive09,56730
72,0.8332576101771922,5,9.564516129032258,0.99575,1,5,7.354838709677419,0.4345000000000012,1,1.1445161290322579,2.845411,81.2247311827957,18.070055762235988,3.7744538167315542,60.0,120.0,stressed,drive09,57195
74,0.8148475475033143,4,11.978494623655914,0.2323333333333322,1,5,7.870967741935485,0.2747500000000021,1,1.310394265232975,1.147912,76.26236559139785,12.718625018490268,3.4468125398122686,54.0,107.0,stressed,drive09,57660
72,0.8268968650613358,4,16.301075268817204,0.5729999999999981,1,4,16.580645161290324,0.7146666666666642,1,1.5448997384481253,0.699978,75.67849462365591,9.542821988137625,2.797238373617354,54.0,103.0,stressed,drive09,58125
71,0.8414746543778802,5,11.161290322580646,1.0942500000000013,1,7,8.32258064516129,0.5780000000000004,1,1.1435800126502214,1.610013,78.29569892473118,14.278628393952253,3.748842663174869,61.0,118.0,stressed,drive09,58590
73,0.8252688172043011,6,9.548387096774196,0.9800000000000008,1,9,6.612903225806452,0.39800000000000235,1,0.8781896966779008,1.794103,79.0741935483871,16.542999709949804,3.671670265746365,61.0,118.0,stressed,drive09,59055
72,0.8323489323034985,3,5.935483870967742,0.9029999999999989,1,6,3.729032258064516,0.20720000000000036,1,1.1233396584440227,1.291693,75.29462365591398,13.813943132153293,2.9269910559395385,61.0,118.0,stressed,drive09,59520
70,0.855539971949509,1,60.0,0.0,0,4,18.473118279569892,0.4136666666666636,1,1.8366935483870968,0.888716,72.63225806451612,11.789015858041104,4.035632464241141,61.0,111.0,stressed,drive09,59985
72,0.8332576101771921,5,11.419354838709676,0.5357500000000004,1,7,6.49462365591398,0.37616666666666704,1,1.2463967055593683,0.530173,76.72903225806452,13.313091468168452,4.799645663275908,61.0,111.0,stressed,drive09,60450
71,0.8423963133640555,4,9.935483870967742,0.5846666666666662,1,5,6.483870967741935,0.41525000000000034,1,1.196236559139785,0.456946,79.92903225806451,16.082225416039062,4.507857032660936,60.0,118.0,stressed,drive09,60915
69,0.8671726755218215,3,26.225806451612904,2.7005,1,3,26.548387096774192,0.7224999999999996,1,1.4303697875688435,0.827265,78.95806451612903,16.679501440298296,3.841168417503378,60.0,118.0,stressed,drive09,61380
70,0.8583450210378682,6,7.135483870967744,1.5405999999999989,1,8,5.105990783410138,0.465714285714285,1,0.9892473118279569,1.606578,76.36344086021505,14.768797280304092,3.101095330642206,55.0,107.0,stressed,drive09,61845
70,0.8564749883122954,8,6.8018433179723505,0.4402857142857149,1,11,5.367741935483871,0.2339000000000003,1,0.7390771743568804,2.057652,74.62043010752689,14.060124803586447,3.0317658014982873,52.0,106.0,stressed,drive09,62310
69,0.8671726755218215,6,7.806451612903226,1.2137999999999987,1,8,6.470046082949309,0.49314285714285766,1,0.6844642195031518,2.168817,73.15268817204301,11.54003402277694,3.53104027521471,52.0,101.0,stressed,drive09,62775
76,0.7905376344086021,0,60.0,0.0,0,0,60.0,0.0,0,5.445161290322582,0.347371,73.25698924731182,4.36698015412837,1.0925917479388882,64.0,83.0,no,drive10,0
76,0.7913978494623657,0,60.0,0.0,0,0,60.0,0.0,0,4.741935483870968,0.347562,74.56451612903226,4.148147537356324,1.1728907734377914,66.0,84.0,no,drive10,465
77,0.7809847198641766,0,60.0,0.0,0,0,60.0,0.0,0,4.505376344086021,0.348416,72.63118279569892,4.7283741663396635,1.1792975596187387,64.0,84.0,no,drive10,930
78,0.7750314201927104,0,60.0,0.0,0,0,60.0,0.0,0,4.436724565756824,0.346214,70.54731182795699,4.03405107088994,1.1883901966184045,61.0,82.0,no,drive10,1395
78,0.7658148303309595,0,60.0,0.0,0,0,60.0,0.0,0,4.596774193548387,0.345527,70.7752688172043,4.586566544777564,1.2402472061651382,61.0,82.0,no,drive10,1860
81,0.735483870967742,0,60.0,0.0,0,0,60.0,0.0,0,4.774193548387097,0.344293,69.88387096774194,4.46364743863905,1.1341646205190097,62.0,79.0,no,drive10,2325
82,0.7264038231780167,0,60.0,0.0,0,0,60.0,0.0,0,4.655913978494624,0.347193,70.23763440860215,5.768516962995292,1.3016508521091805,60.0,93.0,no,drive10,2790
81,0.742741935483871,0,60.0,0.0,0,0,60.0,0.0,0,4.736559139784947,0.353697,74.23440860215054,8.186462660197488,1.9504077573180032,60.0,107.0,no,drive10,3255
81,0.7443548387096774,1,60.0,0.0,0,0,60.0,0.0,0,4.709677419354839,0.370205,74.66989247311828,7.1487766446658325,1.8703971130759367,60.0,107.0,no,drive10,3720
78,0.7691663175534144,0,60.0,0.0,0,0,60.0,0.0,0,4.703812316715543,0.384113,71.75483870967741,6.29217838629462,2.0948961505509316,61.0,99.0,no,drive10,4185
78,0.773355676581483,0,60.0,0.0,0,0,60.0,0.0,0,4.672043010752689,0.3765,71.0505376344086,6.327158115495149,2.163897930098309,61.0,99.0,no,drive10,4650
82,0.7343687773795302,0,60.0,0.0,0,0,60.0,0.0,0,4.817204301075269,0.362242,69.97311827956989,5.6660019809717275,1.524115441638283,60.0,85.0,no,drive10,5115
88,0.6785317018909899,0,60.0,0.0,0,0,60.0,0.0,0,4.67741935483871,0.354302,68.48172043010753,7.446453240122075,1.6616357510640558,53.0,91.0,no,drive10,5580
91,0.6602150537634409,1,60.0,0.0,0,0,60.0,0.0,0,4.494623655913979,0.360681,68.8021505376344,7.784434130367253,1.7363956829326697,53.0,91.0,no,drive10,6045
81,0.739516129032258,1,60.0,0.0,0,0,60.0,0.0,0,4.446236559139785,0.361808,69.0021505376344,7.28734325521132,1.7704669675258298,54.0,85.0,no,drive10,6510
75,0.8073234524847429,0,60.0,0.0,0,0,60.0,0.0,0,4.607526881720431,0.353157,68.16666666666667,7.694933863813176,1.8056841241152364,54.0,88.0,no,drive10,6975
84,0.7096774193548387,0,60.0,0.0,0,0,60.0,0.0,0,4.623655913978495,0.357867,69.21935483870968,8.628363555639218,1.6671330527932746,55.0,88.0,no,drive10,7440
89,0.6744868035190617,0,60.0,0.0,0,0,60.0,0.0,0,4.054590570719602,0.672663,73.49569892473119,15.093133196019789,2.8030046926078245,29.0,95.0,no,drive10,7905
80,0.7521437321355655,0,60.0,0.0,0,0,60.0,0.0,0,4.198511166253102,0.68981,73.26774193548387,14.391168597817972,2.827665873992328,29.0,95.0,no,drive10,8370
84,0.712009327633113,1,60.0,0.0,0,0,60.0,0.0,0,4.69208211143695,0.400319,69.18602150537635,5.748568618432579,1.5925012652650636,57.0,84.0,no,drive10,8835
86,0.6899430740037951,1,60.0,0.0,0,0,60.0,0.0,0,4.612903225806451,0.386294,69.31505376344086,4.880583568063499,1.4413544640599902,57.0,80.0,no,drive10,9300
84,0.7096774193548386,1,60.0,0.0,0,0,60.0,0.0,0,4.516129032258066,0.561152,69.16021505376344,5.967035606752025,1.4643227511321797,57.0,83.0,no,drive10,9765
84,0.7104547221142635,1,60.0,0.0,0,0,60.0,0.0,0,4.377171215880893,0.544637,70.09032258064516,6.41574113447105,1.5149062005799026,57.0,83.0,no,drive10,10230
82,0.731979291119076,1,60.0,0.0,0,0,60.0,0.0,0,4.90909090909091,0.34737,70.06451612903226,5.4954652891601015,1.3834326506252232,62.0,84.0,no,drive10,10695
82,0.7335722819593787,0,60.0,0.0,0,0,60.0,0.0,0,4.903225806451613,0.345659,68.52795698924731,5.599133296820985,1.3838216377411983,58.0,84.0,no,drive10,11160
83,0.7183320220298978,0,60.0,0.0,0,0,60.0,0.0,0,4.674486803519062,0.347515,69.0,5.9969526311465104,1.4149745059645427,58.0,83.0,no,drive10,11625
92,0.6487061325771002,0,60.0,0.0,0,0,60.0,0.0,0,4.559139784946237,0.350553,69.08709677419355,5.841264515596977,1.4865742906549164,60.0,84.0,no,drive10,12090
87,0.6909227306826708,1,60.0,0.0,0,0,60.0,0.0,0,4.688172043010753,0.352502,70.33225806451613,5.377005228166073,1.5095676210701603,60.0,84.0,no,drive10,12555
81,0.7411290322580646,3,25.741935483870968,0.4460000000000022,1,0,60.0,0.0,0,3.9404466501240694,0.398618,74.2483870967742,8.841715798348092,1.4624838420164892,61.0,95.0,no,drive10,13020
